,Bearing 1,Bearing 2,Bearing 3,Bearing 4
2004-03-04 17:12:46,0.061957566287416374,0.07265760046877288,0.05425093998730407,0.042529176229308074
2004-03-04 17:22:46,0.06393652033790713,0.07394330777870013,0.0553928902778456,0.04440124029493628
2004-03-04 17:32:46,0.06381532301381904,0.0732206162410274,0.05358787050148934,0.04375814248742615
2004-03-04 17:42:46,0.06183719908198644,0.07282972801406319,0.053743932809219214,0.04299790028810001
2004-03-04 17:52:46,0.06298339762683725,0.0728341227599004,0.05544328336344548,0.04388612725230725
2004-03-04 18:02:46,0.06198408125396748,0.07245099858391522,0.053077445187753314,0.04336808437912008
2004-03-04 18:12:46,0.06327423214024123,0.07297289906733727,0.05608652766248352,0.043292397089701645
2004-03-04 18:22:46,0.06269012158796818,0.0729072220323258,0.05357546755212657,0.04355090580594756
2004-03-04 18:32:46,0.06465188729918453,0.07336154109087357,0.05556833829776845,0.044709263147614635
2004-03-04 18:42:46,0.06244421114312223,0.07382611455637482,0.05435006592118756,0.04332355095463646
2004-03-04 18:52:46,0.06117100444357634,0.07152199814444064,0.054126080375018315,0.04405190683138826
2004-03-04 19:02:46,0.06146301088920358,0.07174842521607501,0.05367933004541237,0.042584354704819576
2004-03-04 19:12:46,0.062162898579032184,0.07239425753210607,0.05507685922164168,0.04238830020997119
2004-03-04 19:22:46,0.06393998730406758,0.0733264319546853,0.05363401533277993,0.04355823038234289
2004-03-04 19:32:46,0.062302553835636515,0.07226441720787148,0.05308901801845793,0.043776209775867964
2004-03-04 19:42:46,0.06112275990038576,0.07227306020801798,0.05595815225352801,0.042548464280482444
2004-03-04 19:52:46,0.06247575565213147,0.07303613457688364,0.05482606572586553,0.04374500708042385
2004-03-04 20:02:46,0.061852043556814305,0.0729403291176327,0.05621763757995997,0.04260559597636603
2004-03-04 20:12:46,0.06397509644025588,0.07279901362371209,0.05658401289125446,0.043282582157331904
2004-03-04 20:22:46,0.06167200546901704,0.07270379413057279,0.05352629522925924,0.04369104936764491
2004-03-04 20:32:46,0.06323526539381806,0.07302881000048832,0.054066946628253336,0.043127642951315985
2004-03-04 20:42:46,0.06182289174276087,0.07212158796816251,0.055621905366472976,0.042898188388104885
2004-03-04 20:52:46,0.06175980272474242,0.07334825919234336,0.05423233556325994,0.04309507300161141
2004-03-04 21:02:46,0.06250002441525465,0.07086605791298403,0.0535210215342546,0.04331617754773183
2004-03-04 21:12:46,0.06290146003222814,0.0721214903071439,0.05670374530006349,0.04348596122857562
2004-03-04 21:22:46,0.06344098832950829,0.07254807363640804,0.054214512427364615,0.04296630694858148
2004-03-04 21:32:46,0.06261404365447533,0.07122896625811807,0.05426397773328777,0.04306294252649056
2004-03-04 21:42:46,0.06206904634015332,0.07030611846281556,0.05345085209238732,0.04241667073587578
2004-03-04 21:52:46,0.06135377703989452,0.07163269690902876,0.055185214121783295,0.04232403925972948
2004-03-04 22:02:46,0.06205093022120222,0.07037160017578983,0.05406748376385566,0.042422090922408326
2004-03-04 22:12:46,0.06354055373797549,0.07198789003369305,0.05366463206211241,0.04402573367840227
2004-03-04 22:22:46,0.0628918892524049,0.07123350749548318,0.05527335319107379,0.04330123541188535
2004-03-04 22:32:46,0.0627371941989355,0.07194609111773036,0.05454460667024757,0.042742614385468045
2004-03-04 22:42:46,0.06259270472191027,0.07132184188681089,0.05322564578348552,0.042708433028956494
2004-03-04 22:52:46,0.06333238927682017,0.07215288832462523,0.05447560916060355,0.043649641095756635
2004-03-04 23:02:46,0.06180194345427023,0.07045177987206408,0.052673616875824024,0.04287865618438401
2004-03-04 23:12:46,0.06305093022120221,0.07233639337858294,0.05466580399433566,0.04283588065823527
2004-03-04 23:22:46,0.06251232970359881,0.07222681771570878,0.05323463059719713,0.0435475365008057
2004-03-04 23:32:46,0.0617880267591191,0.07081742272571903,0.05479193319986328,0.04227008154695054
2004-03-04 23:42:46,0.06341632892231065,0.07148654719468724,0.05557654182333122,0.043400898481371165
2004-03-04 23:52:46,0.0622360466819669,0.0707749401826261,0.05466355779090776,0.042729576639484346
2004-03-05 00:02:46,0.06260525416280092,0.0711765222911275,0.05364300014649153,0.043361785243420096
2004-03-05 00:12:46,0.06320962937643441,0.07227183944528542,0.05520655305434837,0.043559304653547536
2004-03-05 00:22:46,0.06158147370477074,0.07017237169783681,0.053069534645246344,0.042698520435568155
2004-03-05 00:32:46,0.06215796669759265,0.07118067288441819,0.053655598417891505,0.0426910493676449
2004-03-05 00:42:46,0.062371746667317735,0.07112232042580204,0.05505005127203477,0.043231944919185514
2004-03-05 00:52:46,0.061867522828263105,0.07202705210215343,0.054423751159724615,0.043119732408809036
2004-03-05 01:02:46,0.061315542751110896,0.0693707700571317,0.05292992821915134,0.04193886420235363
2004-03-05 01:12:46,0.06282611455637482,0.07088451584550026,0.0532626593095366,0.043733434249719226
2004-03-05 01:22:46,0.06271229063919136,0.07080462913228186,0.0546003222813614,0.04224869378387617
2004-03-05 01:32:46,0.06254533912788711,0.07126661458079007,0.05330265149665511,0.043009424288295336
2004-03-05 01:42:46,0.06185907515015381,0.07057248889105913,0.05312534791737879,0.04319722642707164
2004-03-05 01:52:46,0.06215249768055082,0.07015366961277406,0.052828604912349246,0.04178573172518189
2004-03-05 02:02:46,0.06265843058743104,0.07110537623907418,0.05394970457541872,0.043944382049904786
2004-03-05 02:12:46,0.06071199765613555,0.06951252502563601,0.05290312026954441,0.042953562185653604
2004-03-05 02:22:46,0.06306172176375799,0.0714389862786269,0.053438058498950156,0.04371522046974951
2004-03-05 02:32:46,0.060978075101323304,0.06968787538454027,0.053348845158455,0.04202285267835344
2004-03-05 02:42:46,0.06163421065481713,0.0701658284095903,0.05221153376629718,0.04240959031202696
2004-03-05 02:52:46,0.06185477806533523,0.06992426388007227,0.0530835490014161,0.04244216026173154
2004-03-05 03:02:46,0.06057703012842424,0.06971453684261927,0.0534458713804385,0.04253835636505689
2004-03-05 03:12:46,0.06106357732311149,0.07019097612188095,0.054496362127056996,0.041702817520386744
2004-03-05 03:22:46,0.06168196689291469,0.07086459299770496,0.0537857317251819,0.042156990087406615
2004-03-05 03:32:46,0.061548659602519665,0.0703243810732946,0.05356589677230334,0.04189789540504908
2004-03-05 03:42:46,0.06159319302700327,0.07036095512476195,0.05416919771473217,0.04241779383758973
2004-03-05 03:52:46,0.06072776991064017,0.07008935983202305,0.05564578348552176,0.04253713560232433
2004-03-05 04:02:46,0.060740514673568044,0.06948742614385468,0.05238458909126423,0.0412538209873529
2004-03-05 04:12:46,0.06307573611992773,0.07065706333317057,0.05482513794618878,0.04264519751941013
2004-03-05 04:22:46,0.06070564968992627,0.06849597148298257,0.0534544655500757,0.04217041847746472
2004-03-05 04:32:46,0.06301411201718835,0.06967493529957518,0.05294745837199083,0.04273802431759364
2004-03-05 04:42:46,0.060581473704770746,0.06931710532740856,0.05377562380975635,0.04113262366326481
2004-03-05 04:52:46,0.061253772156843606,0.06978436447092143,0.0548210850139167,0.04203393720396504
2004-03-05 05:02:46,0.06141037160017579,0.07018521412178329,0.053386884125201435,0.04232667610723181
2004-03-05 05:12:46,0.062054934322964994,0.06949558083890814,0.05230909712388301,0.042252453733092436
2004-03-05 05:22:46,0.06076400214854242,0.07004463108550223,0.05548376385565701,0.04172151960544949
2004-03-05 05:32:46,0.06224508032618781,0.07023790224132039,0.053161580155281024,0.04237277210801309
2004-03-05 05:42:46,0.05999692367791397,0.06921226622393672,0.05338278236242005,0.04161677816299625
2004-03-05 05:52:46,0.06124571512280873,0.0689401337955955,0.05380086918306558,0.042018897407099964
2004-03-05 06:02:46,0.06132477171736902,0.06825469993652034,0.053179891596269346,0.04182650520044924
2004-03-05 06:12:46,0.05995141364324431,0.06920709018995068,0.05451955661897554,0.042007568728941846
2004-03-05 06:22:46,0.061822647590214365,0.07020757849504371,0.05313809268030666,0.04284012891254456
2004-03-05 06:32:46,0.061503784364470925,0.06906904634015333,0.054137653205722946,0.04202807754284877
2004-03-05 06:42:46,0.06142614385468041,0.06969832511353094,0.05351457590702672,0.041855266370428246
2004-03-05 06:52:46,0.061772010352067974,0.06894530982958152,0.05357204941647542,0.042066897797744036
2004-03-05 07:02:46,0.060734020215830846,0.06972664680892622,0.05276409980956102,0.042392890277845596
2004-03-05 07:12:46,0.06278631769129352,0.06958445236583818,0.052885199472630505,0.04307378289955564
2004-03-05 07:22:46,0.06045817666878266,0.06824097856340643,0.052445090092289655,0.041777577030128424
2004-03-05 07:32:46,0.05948405683871283,0.06959812490844279,0.05428712339469701,0.04114932369744617
2004-03-05 07:42:46,0.061760388690854054,0.07008345134039748,0.05375994921627033,0.04216787929098101
2004-03-05 07:52:46,0.06054387421260805,0.06884803945505154,0.05157400263684751,0.041450412617803606
2004-03-05 08:02:46,0.06038458909126422,0.06979105425069583,0.053967674202841945,0.041806094047560916
2004-03-05 08:12:46,0.06057400263684751,0.06907095073001611,0.051499047805068615,0.0412913716490063
2004-03-05 08:22:46,0.05975418721617267,0.06891156794765371,0.0529072708628351,0.0410086430001465
2004-03-05 08:32:46,0.05967244494360076,0.06889325650666536,0.05122632941061576,0.04100903364422091
2004-03-05 08:42:46,0.06034889398896431,0.07020440451193906,0.05397455930465355,0.041529566873382495
2004-03-05 08:52:46,0.060845646760095705,0.06956321109429173,0.053441281312564086,0.041948727965232684
2004-03-05 09:02:46,0.058994384491430255,0.06869471165584257,0.05242873187167343,0.04082650520044924
2004-03-05 09:12:46,0.059779725572537724,0.06882958152253528,0.05141974705796182,0.04072420528346111
2004-03-05 09:22:46,0.059635236095512474,0.07015249768055082,0.05340919966795254,0.04073861028370526
2004-03-05 09:32:46,0.05818550710483911,0.06843957224473851,0.052059084916255674,0.040673030909712395
2004-03-05 09:42:46,0.0587042824356658,0.06885443625177011,0.05297910054201865,0.04019932613897163
2004-03-05 09:52:46,0.05901157283070463,0.06915181405342057,0.051775086674154015,0.041391962498168865
2004-03-05 10:02:46,0.05848732848283608,0.07006333317056497,0.05271053274085649,0.040647883197421755
2004-03-05 10:12:46,0.05984618389569804,0.0689183065579374,0.052868694760486355,0.04130772986962254
2004-03-05 10:22:46,0.05993647150739782,0.0688805605742468,0.05350036622881977,0.04153386395820109
2004-03-05 10:32:46,0.059694613994823974,0.06822164168172275,0.05140700229503394,0.04098525318619073
2004-03-05 10:42:46,0.059435714634503645,0.06912349235802528,0.052064846916353345,0.040635382587040386
2004-03-05 10:52:46,0.05972435177498901,0.0690814004590068,0.05411748620538113,0.04104467991601153
2004-03-05 11:02:46,0.05851257385614532,0.06821661213926461,0.05132276966648762,0.040892572879535134
2004-03-05 11:12:46,0.0591877044777577,0.06810825723912302,0.05276268372479125,0.040648566824551986
2004-03-05 11:22:46,0.059654768299233364,0.06967024757068216,0.05436056448068753,0.04157800673861029
2004-03-05 11:32:46,0.058923531422432736,0.06754006543288246,0.053251916597490116,0.04038712827774794
2004-03-05 11:42:46,0.05921998144440647,0.06914614971434152,0.05231744714097369,0.040894916743981644
2004-03-05 11:52:46,0.06029967283558768,0.06931730064944579,0.05302456174617902,0.041746423165193614
2004-03-05 12:02:46,0.059824600810586465,0.06878431564041212,0.051677962791151916,0.04148200595732214
2004-03-05 12:12:46,0.06026124322476684,0.06866585282484497,0.054436447092143174,0.04148200595732214
2004-03-05 12:22:46,0.058445383075345476,0.06779105425069584,0.05237477415889448,0.040281312564090045
2004-03-05 12:32:46,0.06045593046535475,0.0686646808926217,0.05212256457834856,0.04111397040871136
2004-03-05 12:42:46,0.06026837247912496,0.0694810293471361,0.05137575076908053,0.041614824942624154
2004-03-05 12:52:46,0.060330191903901556,0.06868948679134723,0.05155422628058011,0.04156511548415451
2004-03-05 13:02:46,0.060320083988476006,0.06844382049904782,0.05193539723619318,0.04081102592900045
2004-03-05 13:12:46,0.06159719712876606,0.06828092192001561,0.050969285609648904,0.04178509692856097
2004-03-05 13:22:46,0.059990526881195376,0.06873255530055179,0.05339372039650374,0.040696664876214664
2004-03-05 13:32:46,0.062022950339372045,0.07017906147761122,0.05439704087113629,0.04147653694028029
2004-03-05 13:42:46,0.060279359343717955,0.06873543630060061,0.05332779920894576,0.04155071048391035
2004-03-05 13:52:46,0.06031441964939695,0.0680133307290395,0.05270301284242395,0.04174173543630061
2004-03-05 14:02:46,0.06026353825870405,0.06809561013721373,0.053964646711265205,0.040766980809609846
2004-03-05 14:12:46,0.06019693344401582,0.06857756726402657,0.053320523463059724,0.04076326969090288
2004-03-05 14:22:46,0.0595937301626056,0.06931554275111089,0.05136974461643636,0.040872210557156105
2004-03-05 14:32:46,0.0593353191073783,0.06757952048439866,0.05206562820450217,0.04044196493969432
2004-03-05 14:42:46,0.05966165340104498,0.06849758288978954,0.052971873626641935,0.04092060159187461
2004-03-05 14:52:46,0.06102490355974413,0.06777630743688656,0.05215606230772987,0.041854533912788705
2004-03-05 15:02:46,0.05959094682357537,0.06819385712192978,0.05308017969627423,0.04085599882806778
2004-03-05 15:12:46,0.05936139459934568,0.06698071194882563,0.0525828897895405,0.04127384149616681
2004-03-05 15:22:46,0.061180086918306564,0.06902129010205577,0.054547145856731295,0.04171619707993555
2004-03-05 15:32:46,0.061362517701059625,0.06794189169393036,0.05170706577469603,0.0408166902680795
2004-03-05 15:42:46,0.060110112798476494,0.06835924605693638,0.052926363591972274,0.04150246594071977
2004-03-05 15:52:46,0.0601477122906392,0.0685186776698081,0.052145905561795006,0.04142448361736414
2004-03-05 16:02:46,0.06045641877044777,0.06862146589188925,0.052701450266126285,0.04150813027979882
2004-03-05 16:12:46,0.05958787050148933,0.06803862493285805,0.05095195077884663,0.04062127056985205
2004-03-05 16:22:46,0.060065774696030076,0.06732350212412715,0.053074320035157975,0.0409158650324723
2004-03-05 16:32:46,0.060514624737536014,0.06879193319986328,0.05307754284877192,0.04136139459934568
2004-03-05 16:42:46,0.061916353337565316,0.06884144733629573,0.053642316519361306,0.041436251770105965
2004-03-05 16:52:46,0.06141842863421065,0.06912529908686948,0.0533796572098247,0.041826749352995754
2004-03-05 17:02:46,0.06095644318570244,0.06835353288734802,0.052398310464378144,0.04103593925484643
2004-03-05 17:12:46,0.06068670345231701,0.06828990673372723,0.05452634405976854,0.041479076126764006
2004-03-05 17:22:46,0.059913472337516496,0.06807974022169051,0.050930416524244355,0.041428634210654826
2004-03-05 17:32:46,0.06106352849260218,0.06830514185262952,0.05162517701059622,0.04157029151814054
2004-03-05 17:42:46,0.06022393671565995,0.06776395331803312,0.052591142145612585,0.04195683382977685
2004-03-05 17:52:46,0.061672151960544944,0.06794047560916061,0.05330250500512721,0.041686166316714686
2004-03-05 18:02:46,0.06169559060501001,0.06854416719566386,0.051607500366228826,0.04199799794911861
2004-03-05 18:12:46,0.06087460325211192,0.06910894086625324,0.05332364861565506,0.04150466331363836
2004-03-05 18:22:46,0.05989447726939793,0.06701865325455345,0.05218619073196933,0.04020582059670883
2004-03-05 18:32:46,0.06103701352605108,0.06869622540163094,0.051842082132916655,0.04199257776258607
2004-03-05 18:42:46,0.061022266712241806,0.06843883978709898,0.0528188388104888,0.04187011084525612
2004-03-05 18:52:46,0.059856389472142196,0.06789462376092582,0.053447385126226876,0.04158230382342889
2004-03-05 19:02:46,0.060651447824600815,0.06855329850090337,0.05187992577762587,0.04171106987645881
2004-03-05 19:12:46,0.06083177889545389,0.06852111919527322,0.05251774989013135,0.04193783876165828
2004-03-05 19:22:46,0.06018951120660189,0.0681548415449973,0.05292216416817228,0.04116524244347869
2004-03-05 19:32:46,0.060831388251379466,0.06858772400996142,0.05422037208848088,0.04151638263587089
2004-03-05 19:42:46,0.061265052004492414,0.06777537965720981,0.05149509253381513,0.04154787831437082
2004-03-05 19:52:46,0.06129859856438303,0.06787250354021193,0.05420918990185068,0.04190199716783047
2004-03-05 20:02:46,0.06146955417745007,0.0682711069876459,0.0531942965965135,0.0412537721568436
2004-03-05 20:12:46,0.06181400459006788,0.0682932272083598,0.05364851799404268,0.041746618487230824
2004-03-05 20:22:46,0.06164759021436594,0.06884637921773523,0.052743639826163397,0.04191703696469554
2004-03-05 20:32:46,0.06032462522584111,0.06847106792323844,0.05227628302163192,0.04133439132770155
2004-03-05 20:42:46,0.0591721763757996,0.06828243566580398,0.052696274232140246,0.04089354948972118
2004-03-05 20:52:46,0.05989525855754676,0.06689452609990723,0.0530485375262464,0.04102612432247669
2004-03-05 21:02:46,0.06025220958054593,0.0678056545729772,0.05230709507300162,0.04077420772498658
2004-03-05 21:12:46,0.058781288148835396,0.0676313784852776,0.05159734362029396,0.04024024610576688
2004-03-05 21:22:46,0.06049338346598955,0.06765608672298452,0.05251770105962205,0.04120044924068559
2004-03-05 21:32:46,0.06018765564724841,0.06644396699057571,0.05147292348259192,0.041610869671370676
2004-03-05 21:42:46,0.060432638312417596,0.06824400605498317,0.05285067630255384,0.04184042189560038
2004-03-05 21:52:46,0.06285179940426779,0.06860789101030323,0.052687435909956545,0.04198745055910934
2004-03-05 22:02:46,0.06157405146735681,0.06827223008935983,0.053454319058547785,0.04115410908735778
2004-03-05 22:12:46,0.06189735826944675,0.06806084281459056,0.052638410078617116,0.04168069729967284
2004-03-05 22:22:46,0.06054480199228478,0.06665301040089848,0.05100351579666977,0.040876458811465406
2004-03-05 22:32:46,0.06118062405390889,0.06766975926558914,0.05231427315786904,0.04120635773231115
2004-03-05 22:42:46,0.06090829630353045,0.06740216807461302,0.05254851311099175,0.0413422042091899
2004-03-05 22:52:46,0.05977274280970752,0.0668386151667562,0.05216197079935543,0.04083924996337712
2004-03-05 23:02:46,0.061345524683822455,0.06864817618047757,0.05200092777967675,0.04161472728160555
2004-03-05 23:12:46,0.06174783924996338,0.06772444943600762,0.05411821866302067,0.04072278919869135
2004-03-05 23:22:46,0.06093207676156062,0.06720064456272279,0.05262796034962645,0.04102397578006739
2004-03-05 23:32:46,0.06117603398603448,0.06743976756677574,0.05259299770496607,0.04125010986864593
2004-03-05 23:42:46,0.05985492455686313,0.06819961912202745,0.05053112944968016,0.040979442355583776
2004-03-05 23:52:46,0.060004345915327904,0.06811001513745789,0.05500947311880464,0.04135167732799453
2004-03-06 00:02:46,0.06081996191220274,0.06821778407148787,0.0532980614287807,0.041183651545485624
2004-03-06 00:12:46,0.058697446164363495,0.06700034181356511,0.052238097563357594,0.04111367742565555
2004-03-06 00:22:46,0.062192441037160026,0.0687419795888471,0.052920259778309484,0.04171043507983789
2004-03-06 00:32:46,0.06050578641535231,0.06826959324185751,0.053653742858538016,0.04152732066995459
2004-03-06 00:42:46,0.060488646906587236,0.068514624737536,0.05432740856487134,0.04125025636017384
2004-03-06 00:52:46,0.059266028614678466,0.06797612188095123,0.0546358708921334,0.04133273109038528
2004-03-06 01:02:46,0.058770398945260996,0.0674856194150105,0.05149807119488256,0.0403773621758875
2004-03-06 01:12:46,0.060276771326724946,0.06764617412959617,0.05117715708774843,0.0412470823770692
2004-03-06 01:22:46,0.060006006152644176,0.06848351970311051,0.05363963084134968,0.04101074271204649
2004-03-06 01:32:46,0.05913594413789736,0.06752888324625225,0.05399306606767909,0.041371111870696815
2004-03-06 01:42:46,0.05790966355779091,0.06754011426339177,0.052529127398798774,0.04084467014990967
2004-03-06 01:52:46,0.059680306655598425,0.06772513306313786,0.05389242638800723,0.04082308706479809
2004-03-06 02:02:46,0.059797353386395816,0.06823209141071342,0.05223546071585527,0.04078216709800283
2004-03-06 02:12:46,0.05975384540260755,0.06719893549489721,0.05222999169881341,0.04049685043215002
2004-03-06 02:22:46,0.05969148884222863,0.06828321695395283,0.05263738463792179,0.040586454416719576
2004-03-06 02:32:46,0.058152302358513604,0.06770018067288441,0.052710581571365794,0.040910444845939746
2004-03-06 02:42:46,0.05966541335026124,0.06812056252746716,0.05264817618047756,0.040632599248010166
2004-03-06 02:52:46,0.0580663118316324,0.06764680892621709,0.05081283265784462,0.04060364275599395
2004-03-06 03:02:46,0.05873441085990527,0.06702236437326041,0.052018360271497636,0.0404326383124176
2004-03-06 03:12:46,0.060925435812295536,0.06835949020948287,0.05299360320328141,0.04138351482005958
2004-03-06 03:22:46,0.05964343962107525,0.06729854973387372,0.05217154157917867,0.040168269935055435
2004-03-06 03:32:46,0.059557986229796384,0.0671876556472484,0.05084344938717711,0.04017915913862982
2004-03-06 03:42:46,0.05813443039210899,0.06718706968113679,0.05095258557546756,0.03999169881341863
2004-03-06 03:52:46,0.05945368426192686,0.06798598564383027,0.053581083060696325,0.04066394843498218
2004-03-06 04:02:46,0.05825919234337615,0.06643962107524781,0.051981493236974465,0.039762000097661024
2004-03-06 04:12:46,0.059621465891889255,0.06861658284095903,0.053828995556423655,0.0406842619268519
2004-03-06 04:22:46,0.05761780360369159,0.06716138483324381,0.05056780116216613,0.040273695004638906
2004-03-06 04:32:46,0.05947492553347332,0.06806279603496265,0.05137677620977587,0.040960593778993123
2004-03-06 04:42:46,0.05800463889838372,0.0674745348893989,0.05169676253723328,0.040070413594413795
2004-03-06 04:52:46,0.05888490648957469,0.06807236681478589,0.051829239708970166,0.040993212559207
2004-03-06 05:02:46,0.058726597978416915,0.06763845890912641,0.05347761121148494,0.040390888226964204
2004-03-06 05:12:46,0.058146296205869426,0.0676290346208311,0.052968553152009386,0.03962527467161483
2004-03-06 05:22:46,0.05867425167244495,0.06729073685238537,0.05009819815420675,0.040443625177010604
2004-03-06 05:32:46,0.05753894233116852,0.06812334586649739,0.052334244836173646,0.039864495336686366
2004-03-06 05:42:46,0.0578187411494702,0.06717237169783681,0.05026104790272963,0.039985057864153524
2004-03-06 05:52:46,0.0588033107085307,0.06610010254406955,0.050163924019727524,0.04014854240929733
2004-03-06 06:02:46,0.057498608330484896,0.06863450363787295,0.051780018555593534,0.04048439865227795
2004-03-06 06:12:46,0.05822989403779481,0.06786849943844914,0.05127188827579472,0.039884467014990974
2004-03-06 06:22:46,0.058219834952878566,0.06770232921529372,0.05168123443527516,0.04051755456809415
2004-03-06 06:32:46,0.05833126617510621,0.06674051467356805,0.05107163435714635,0.04072703745300064
2004-03-06 06:42:46,0.05821729576639484,0.06790981004931883,0.05191889252404903,0.040048635187265
2004-03-06 06:52:46,0.058951657795790806,0.0686665364519752,0.0525144294154988,0.04064509985839153
2004-03-06 07:02:46,0.05782635870892134,0.06781429757312368,0.05303598808535573,0.039771815030030765
2004-03-06 07:12:46,0.05756013477220568,0.0670352556277162,0.05223140778358318,0.039985009033644214
2004-03-06 07:22:46,0.058751648029688956,0.06755417745007082,0.05237711802334099,0.039891449777821185
2004-03-06 07:32:46,0.056799648420333027,0.0678898872015235,0.0520971238830021,0.039684310757361195
2004-03-06 07:42:46,0.05881415108159578,0.067951853117828,0.050538454026075506,0.04018843693539724
2004-03-06 07:52:46,0.058529566873382496,0.06836593583671079,0.05541652424434787,0.04001748132233019
2004-03-06 08:02:46,0.05821871185116462,0.0676424141803799,0.05120586942721812,0.04037921773524098
2004-03-06 08:12:46,0.05953694028028712,0.06847780653352215,0.05114312222276479,0.040794667708384205
2004-03-06 08:22:46,0.05831319888666439,0.06679432589481908,0.05087523804873285,0.04067010107915426
2004-03-06 08:32:46,0.05916700034181357,0.06817564334196005,0.05155222422969872,0.03959685531520094
